EDDY,M
EDELMIRA,F
EDEN,F
EDGAR,M
EDGARD,M
EDGARDO,M
EDIE,F
EDINA,F
EDISON,M
EDIT,F
EDITA,F
EDITE,F
EDITH,F
ÉDITH,F
EDMÉ,F
EDMOND,M
EDMONDA,F
EDMONDO,M
EDMUND,M
EDMUNDO,M
EDNA,F
EDOARDO,M
EDOM,M
ÉDOUARD,M
EDRA,F
EDRIC,M
EDRIS,F
EDSEL,M
EDUARD,M
EDUARDA,F
EDUARDO,M
EDURNE,F
EDVARD,M
EDVIGE,F
EDWARD,M
EDWARDO,M
EDWEENA,F
EDWENA,F
EDWIGE,F
EDWIN,M
EDWINA,F
EDWYN,M
EDWYNA,F
EDYTA,F
EDYTH,F
EDYTHA,F
EDYTHE,F
EERIKKI,M
EERO,M
EETU,M
EEVA,F
EFFIE,F
EFIGÊNIA,F
EFISIO,M
EFRAIM,M
EFRAIN,M
EFRAÍN,M
EFREN,M
EFSTATHIOS,M
EFUA,F
EGBERT,M
EGIDIO,M
EGIL,M
EGLANTINE,F
EGON,M
EHTEL,F
EHUD,M
ÉIBHEAR,M
ÉIBHIR,M
EIBHLÍN,F
EIDEARD,M
EIDEL,F
EILEEN,F
EILENE,F
EILERT,M
EILIDH,F
EILÍS,F
EILISH,F
EILUNED,F
EILWEN,F
ÉIMHÍN,M
EIMHIR,F
EINAR,M
EINION,M
EINRÍ,M
EIRA,F
EIRAN,M
EIREANN,F
EIREEN,F
EIRENE,F
EIRIAN,F
EIRIK,M
EIRLYS,F
EIRWEN,F
EITAN,M
EITHNE,F
EKATERINA,F
EKEWAKA,M
EKIN,F
EKKEHARDT,M
EKUA,F
EKWUEME,M
ELA,F
ELADIA,F
ELADIO,M
ELAIN,F
ELAINA,F
ELAINE,F
ELANA,F
ELANE,F
ELANOR,F
ELARIO,M
ELAYNE,F
ELBA,F
ELBERT,M
ELDA,F
ELDEN,M
ELDER,M
ELDON,M
ELDORA,F
ELDRED,M
ELDREDA,F
ELDRIDGE,M
ELEA,F
ELEANOR,F
ELEANORA,F
ELEANORE,F
ELEASE,F
ELEAZAR,M
ELECTRA,F
ELEFTHERIA,F
ELEFTHERIOS,M
ELEK,M
ELEN,F
ELENA,F
ELENE,F
ELENI,F
ELENOR,F
ELENORA,F
ELENORE,F
ELEONOORA,F
ELEONOR,F
ELEONORA,F
ELEONORE,F
ELÉONORE,F
ELERI,F
ELETTRA,F
ELEUTERIO,M
ELEUTHERIUS,M
ELFA,F
ELFLEDA,F
ELFREDA,F
ELFRIDA,F
ELFRIEDA,F
ELFRIEDE,F
ELI,M
ELIAN,M
ELIANA,F
ÉLIANE,F
ELIAS,M
ELICIA,F
ELIDA,F
ELIDI,F
ELIDIA,F
ELIEZER,M
ELIGIA,F
ELIGIO,M
ELIHU,M
ELIINA,F
ELIISA,F
ELIJAH,M
ELIKAPEKA,F
ELIN,F
ELINA,F
ELINOR,F
ELINORE,F
ELIOT,M
ELIOTT,M
ELIPHALET,M
ELIPHELET,M
ELISA,F
ELISABET,F
ELISABETA,F
ELISABETH,F
ELISABETTA,F
ELISAVET,F
ELISAVETA,F
ELISE,F
ÉLISE,F
ELISEO,M
ELISHEBA,F
ELISHEVA,F
ELISSA,F
ELISUD,M
ELITA,F
ELIUD,M
ELIYAHU,M
ELIZ,F
ELIZA,F
ELIZABET,F
ELIZABETA,F
ELIZABETH,F
ELIZAVETA,F
ELIZBETH,F
ELIZEBETH,F
ELKAN,M
ELKANAH,M
ELKE,F
ELLA,F
ELLAMAE,F
ELLAN,F
ELLAR,M
ELLE,F
ELLEN,F
ELLENA,F
ELLERY,M
ELLI,F
ELLIE,F
ELLIOT,M
ELLIOTT,M
ELLIS,M
ELLSWORTH,M
ELLY,F
ELLYN,F
ELMA,F
ELMAS,F
ELMER,M
ELMIRA,F
ELMO,M
ELNA,F
ELNATHAN,M
ELNORA,F
ELODIA,F
ÉLODIE,F
ELOF,M
ELOI,M
ELOIS,F
ELOISA,F
ELOISE,F
ÉLOISE,F
ELOUISE,F
ELOV,M
ELOY,M
ELPIDA,F
ELPIDIO,M
ELPIDIUS,M
ELPIS,F
ELRIC,M
ELROND,M
ELROY,M
ELSA,F
ELSABETH,F
ELSDON,M
ELSE,F
ELSIE,F
ELSPET,F
ELSPETH,F
ELSY,F
ELTON,M
ELUF,M
ELUNED,F
ELVA,F
ELVERA,F
ELVIA,F
ELVIE,F
ELVIN,M
ELVINA,F
ELVIRA,F
ELVIS,M
ELWANDA,F
ELWIN,M
ELWOOD,M
ELWYN,M
ELY,M
ELYSE,F
ELYSIA,F
ELZA,F
ELZBIETA,F
EM,F
EMA,F
EMANUEL,M
EMÁNUEL,M
EMANUELE,M
EMEL,F
EMELDA,F
EMELIA,F
EMELIE,F
EMELINA,F
EMELINE,F
EMELY,F
EMER,F
EMERALD,F
EMERIC,M
EMERITA,F
EMERSON,M
EMERY,M
EMI,F
EMIDIO,M
EMIKO,F
EMIL,M
EMILE,M
ÉMILE,M
EMILEE,F
EMILIA,F
EMILIAN,M
EMILIANA,F
EMILIANO,M
EMILIE,F
ÉMILIE,F
ÉMILIEN,M
EMILIO,M
EMILY,F
EMINE,F
EMLYN,M
EMMA,F
EMMALINE,F
EMMANOUIL,M
EMMANUEL,M
EMMANUELLE,F
EMMELINE,F
EMMERICH,M
EMMERSON,M
EMMET,M
EMMETT,M
EMMIE,F
EMMITT,M
EMMY,F
EMOGENE,F
EMORY,M
EMRYS,M
EMYR,M
ENA,F
ENCARNACION,F
ENDA,F
ENDRE,M
ENÉAS,M
ENEDINA,F
ENEIDA,F
ENFYS,M
ENGEL,M
ENGELBERT,M
ENGIN,M
ENID,F
ENIOLA,M
ENITAN,M
ENNIO,M
ENNIS,F
ENOCH,M
ENOK,M
ENOLA,F
ENOS,M
ENOSH,M
ENRIC,M
ENRICA,F
ENRICO,M
ENRIQUE,M
ENRIQUETA,F
ENU,M
ENYA,F
ENYO,F
ENZO,M
EOFORHILD,F
EOGHAN,M
EOIN,M
EOS,F
EOWYN,F
EPAPHRAS,M
EPAPHRODITOS,M
EPHRAIM,M
EPIFANIA,F
EPIFANIO,M
EPIKTETOS,M
EPIPHANY,F
EPONA,F
EPPIE,F
ERA,F
ERAN,M
ERASMO,M
ERASMUS,M
ERASTUS,M
ERATO,F
ERCOLE,M
ERCWLFF,M
ERDEM,M
ERDMANN,M
EREBUS,M
EREN,M
EREZ,M
ERHARD,M
ERIC,M
ERICA,F
ERICH,M
ERICK,M
ERICKA,F
ERIK,M
ERIKA,F
ERIN,F
ERINN,F
ERIS,F
ERISHKIGAL,F
ERKKI,M
ERLAND,M
ERLE,M
ERLEND,M
ERLENE,F
ERLINDA,F
ERLINE,F
ERMA,F
ERMANNO,M
ERMELINDA,F
ERMENEGILDE,M
ERMENEGILDO,M
ERMENTRAUD,F
ERMENTRAUDE,F
ERMETE,F
ERMINIA,F
ERMINTRUDE,F
ERMOLAI,M
ERMTRAUD,F
ERN,M
ERNA,F
ERNEST,M
ERNESTA,F
ERNESTINA,F
ERNESTINE,F
ERNESTO,M
ERNIE,M
ERNÕ,M
ERNST,M
EROS,M
ERROL,M
ERSKINE,M
ERVIN,M
ERVINS,M
ERWAN,M
ERWIN,M
ERYKAH,F
ERYN,F
ERZSÉBET,F
ERZSI,F
ESA,M
ESAIAS,M
ESAU,M
ESDRAS,M
ESELD,F
ESER,F
ESHE,F
ESI,F
ESIN,F
ESMAIL,M
ESMARALDA,F
ESMÉ,M
ESMÉE,F
ESMERALDA,F
ESMOND,M
ESMUND,M
ESPERANTA,F
ESPERANZA,F
ESPIRIDION,M
ESSA,F
ESSENCE,F
ESSIE,F
ESTA,F
ESTACHIO,M
ESTAVAN,M
ESTEBAN,M
ESTÉBAN,M
ESTEE,F
ESTEFANA,F
ESTEFANÍA,F
ESTELA,F
ESTELL,F
ESTELLA,F
ESTELLE,F
ESTER,F
ESTERI,F
ESTEVÃO,M
ESTEVE,M
ESTÈVE,M
ESTHER,F
ESTRELLA,F
ESYLLT,F
ESZTER,F
ESZTI,F
ÉTAÍN,F
ETEL,F
ETELKA,F
ETHA,F
ETHALYN,F
ETHAN,M
ETHEL,F
ETHELBERT,M
ETHELDREDA,F
ETHELENE,F
ETHELINDA,F
ETHELRED,M
ETHELYN,F
ETHNA,F
ETHNE,F
ETHYL,F
ÉTIENNE,M
ETNA,F
ETSUKO,F
ETTA,F
ETTIE,F
ETTORE,M
ETZEL,M
EUAN,M
EUCLID,M
EUDOCIA,F
EUDORA,F
EUDOXIA,F
EUFEMIA,F
EUGEN,M
EUGENA,F
EUGENE,M
EUGÈNE,M
EUGENIA,F
EUGÊNIA,F
EUGENIE,F
EUGÉNIE,F
EUGENIO,M
EUGÊNIO,M
EULA,F
EULAH,F
EULALIA,F
EULALIE,F
EULIA,F
EUMELIA,F
EUN,F
EUNA,F
EUNICE,F
EUPHEMIA,F
EUPHRANOR,M
EUPHROSYNE,F
EURA,F
EURIPIDES,M
EURYDICE,F
EUSEBIA,F
EUSEBIO,M
EUSEBIOS,M
EUSEBIUS,M
EUSTACE,M
EUSTACHE,M
EUSTACIA,F
EUSTAQUIO,M
EUSTATHIOS,M
EUSTOLIA,F
EUTERPE,F
EUTHALIA,F
EUTHYMIUS,M
EUTROPIA,F
EUTROPIO,M
EUTROPIUS,M
EUTYCHIUS,M
EUTYCHOS,M
EVA,F
ÉVA,F
EVADNE,F
EVALINE,F
EVALYN,F
EVAN,M
EVANDER,M
EVANGELINA,F
EVANGELINE,F
EVANGELOS,M
ÉVARISTE,M
EVARISTO,M
EVARISTUS,M
EVDOKIA,F
EVDOKIYA,F
EVE,F
EVELEEN,F
EVELIA,F
EVELIINA,F
EVELIN,F
EVELINA,F
EVELINE,F
EVELYN,F
EVELYNE,F
EVELYNN,F
EVERARD,M
EVERETT,M
EVERETTE,M
EVERILD,F
EVERITT,M
EVERT,M
EVETTE,F
EVFEMIA,F
EVFROSYNE,F
EVGENI,M
EVGENIA,F
EVGENIYA,F
EVGENY,M
EVIA,F
EVIE,F
ÉVIKE,F
EVITA,F
EVON,F
EVONNE,F
EVPRAKSIYA,F
EVRARD,M
EVRON,M
EVSTATHIOS,M
EVTHALIA,F
EWA,F
EWALD,M
EWAN,M
EWART,M
EWEN,M
EXIE,F
EZAR,M
EZEKIEL,M
EZEQUIEL,M
EZRA,M
EZTEBE,M
FAAS,M
FABIA,F
FABIAN,M
FÁBIÁN,M
FABIANA,F
FABIANO,M
FABIEN,M
FABIENNE,F
FABIO,M
FABIOLA,F
FABIUS,M
FABÓ,M
FABRICE,M
FABRICIO,M
FABRIZIA,F
FABRIZIO,M
FACHTNA,M
FADDEI,M
FADI,M
FADIA,F
FADIL,M
FADILA,F
FADL,M
FAE,F
FÁELÁN,M
FAHD,M
FAHIM,M
FAHIMA,F
FAHMIDA,F
FAIGA,F
FAIGEL,F
FAIRUZA,F
FAIRY,F
FAITH,F
FAITHE,F
FAIVISH,M
FAIZEL,M
FAJRA,F
FAKHRI,M
FAKHRIYYA,F
FALK,M
FALLON,F
FANCY,F
FANE,M
FANNIE,F
FANNY,F
FAOLÁN,M
FARAG,M
FARAH,F
FARAJ,M
FARAMOND,M
FARDOOS,F
FAREED,M
FARID,M
FARIDA,F
FARIHA,F
FARIS,M
FARLEY,M
FARON,M
FAROOQ,M
FAROUK,M
FARQUHAR,M
FARRAH,F
FARRAN,M
FARRELL,M
FARUQ,M
FASTRED,M
FATHI,M
FATHIYYA,F
FATIMA,F
FATIMAH,F
FATIN,F
FATMA,F
FAUNA,F
FAUNUS,M
FAUSTA,F
FAUSTINA,F
FAUSTINE,F
FAUSTINO,M
FAUSTO,M
FAUSTUS,M
FAVIOLA,F
FAWN,F
FAWZI,M
FAWZIYYA,F
FAY,F
FAYE,F
FAYIZ,M
FAYRUZ,F
FAYSAL,M
FAYVEL,M
FAYZA,F
FE,F
FEARCHAR,M
FEARDORCHA,M
FEARGHAL,M
FEARGHAS,M
FECHÍN,M
FEDELE,M
FEDELMA,F
FEDERICA,F
FEDERICO,M
FEDERIGO,M
FEDORA,F
FEDOT,M
FEDYA,M
FEICHÍN,M
FEIDHELM,F
FEIDHLIM,M
FEIDHLIMIDH,M
FEIGE,F
FEIVEL,M
FELECIA,F
FELICA,F
FELICIA,F
FELICIANA,F
FELICIANO,M
FELICIDAD,F
FELICIDADE,F
FELICIE,F
FÉLICIE,F
FELICIEN,M
FELICIENNE,F
FELICITA,F
FELÌCITA,F
FELICITAS,F
FELICITY,F
FELIM,M
FELINA,F
FELIPA,F
FELIPE,M
FELISA,F
FELISHA,F
FELIU,M
FELIX,M
FÉLIX,M
FELTON,M
FEMI,M
FEMIE,F
FEMKE,F
FENELLA,F
FENTON,M
FEODOR,M
FEODORA,F
FEOFILAKT,M
FERAPONT,M
FERDIE,M
FERDINAND,M
FERDINANDA,F
FERDINANDO,M
FERDY,M
FERENC,M
FERGAL,M
FERGIE,M
FERGUS,M
FERI,M
FERKO,M
FERMIN,M
FERMINA,F
FERN,F
FERNAND,M
FERNANDA,F
FERNANDE,F
FERNANDO,M
FERNÃO,M
FERNE,F
FEROZE,M
FERRAN,M
FERRER,M
FERRUCCIO,M
FESTER,M
FESTUS,M
FFION,F
FFRAID,F
FIACHNA,M
FIACHRA,M
FIACRE,M
FIAMMETTA,F
FIDAN,F
FIDDA,F
FIDEL,M
FIDELA,F
FIDELIA,F
FIDELIS,M
FIDELMA,F
FIDO,M
FIERA,F
FIFE,M
FIFI,F
FIHR,M
FIKRI,M
FIKRIYYA,F
FILANDER,M
FILAT,M
FILBERT,M
FILEP,M
FILIB,M
FILIBERT,M
FILIBERTO,M
FILIP,M
FILIPA,F
FILIPE,M
FILIPPO,M
FILLIN,M
FILOMENA,F
FINA,F
FINBAR,M
FINDLAY,M
FINELLA,F
FINGAL,M
FINGALL,M
FINLAY,M
FINLEY,M
FINN,M
FINNBAR,M
FINNEGAN,M
FINNÉN,M
FINNGUALA,F
FINNIAN,M
FINOLA,F
FINTAN,M
FION,M
FIONA,F
FÍONA,F
FIONN,M
FIONNBHARR,M
FIONNGHALL,M
FIONNGHUALA,F
FIONNLAGH,M
FIONNTÁN,M
FIONNUALA,F
FIONOLA,F
FIORALBA,F
FIORELLA,F
FIORENZA,F
FIORENZO,M
FIRDAUS,M
FIRDOS,M
FIRENZE,F
FIRMIN,M
FIRMINO,M
FIROZ,M
FISHEL,M
FISHKE,M
FITZ,M
FITZROY,M
FIZZA,F
FLAITHRÍ,M
FLANN,M
FLANNAN,M
FLAVIA,F
FLAVIAN,M
FLAVIE,F
FLAVIO,M
FLAVIUS,M
FLEMMING,M
FLETA,F
FLETCHER,M
FLEUR,F
FLEURETTA,F
FLICK,F
FLIP,M
FLO,F
FLOELLA,F
FLOR,F
FLORA,F
FLORANCE,F
FLORENCE,F
FLORENCIA,F
FLORENCIO,M
FLORENE,F
FLORENTIN,M
FLORENTINA,F
FLORENTINO,M
FLORETTA,F
FLORETTE,F
FLORIA,F
FLORIAN,M
FLORIANA,F
FLORIANNE,F
FLORIANO,M
FLORIDA,F
FLORIN,M
FLORINDA,F
FLORINE,F
FLORIS,M
FLORRIE,F
FLORRY,M
FLOSSIE,F
FLOWER,F
FLOY,F
FLOYD,M
FLURRY,M
FOKA,M
FOLAMI,M
FOLANT,M
FOLKE,M
FOMA,M
FONDA,F
FONSIE,M
FORBES,M
FORD,M
FOREST,M
FORREST,M
FORTUNATA,F
FORTUNATO,M
FORTUNE,F
FOSTER,M
FOTIS,M
FOUAD,M
FOX,M
FRAN,F
FRANC,M
FRANCA,F
FRANCENE,F
FRANCES,F
FRANCESCA,F
FRANCESCO,M
FRANCHESCA,F
FRANCI,F
FRANCIE,F
FRANCINA,F
FRANCINE,F
FRANCIS,M
FRANCISCA,F
FRANCISCO,M
FRANCISCUS,M
FRANCISKA,F
FRANCK,M
FRANCO,M
FRANÇOIS,M
FRANCOISE,F
FRANÇOISE,F
FRANG,M
FRANGAG,F
FRANK,M
FRANKLIN,M
FRANKLYN,M
FRANNIE,F
FRANS,M
FRANSEZA,F
FRANSISCA,F
FRANTISEK,M
FRANTISKA,F
FRANZ,M
FRANZISKA,F
FRASER,M
FRAUKE,F
FRAVARDIN,M
FRAZIER,M
FREA,F
FRED,M
FREDA,F
FREDDA,F
FREDDY,M
FREDERIC,M
FRÉDÉRIC,M
FREDERICA,F
FREDERICK,M
FREDERICKA,F
FREDERICO,M
FREDERIK,M
FREDERIKKE,F
FRÉDÉRIQUE,F
FREDIA,F
FREDO,M
FREDRIC,M
FREDRICK,M
FREDRICKA,F
FREDRIK,M
FREEDA,F
FREEK,M
FREEMAN,M
FREIDA,F
FREJA,F
FREY,M
FREYA,F
FREYDE,F
FREYR,M
FRÍ_A,F
FRI_RIKA,F
FRIDA,F
FRIDESWIDE,F
FRIDRIK,M
FRIDTJOF,M
FRIEDA,F
FRIEDE,F
FRIEDEMANN,M
FRIEDERIKE,F
FRIEDHELM,M
FRIEDHOLD,M
FRIEDRICH,M
FRIGG,F
FRIGYES,M
FRITJOF,M
FRITZ,M
FRITZI,F
FRODE,M
FRUMA,F
FRYDERYK,M
FU,M
FUAD,M
FULBERT,M
FULGENCIO,M
FULGENZIO,M
FULK,M
FULKE,M
FÜLÖP,M
FULTON,M
FULVIA,F
FULVIO,M
FUMIKO,F
FYFE,M
FYODOR,M
GABBY,M
GABE,M
GABI,M
GABINO,M
GABIR,M
GÁBOR,M
GABR,M
GABRIEL,M
GÁBRIEL,M
GABRIELA,F
GABRIELLA,F
GABRIELLE,F
GAD,M
GADAR,F
GAE,F
GAEA,F
GAENOR,F
GAÉTAN,M
GAETANA,F
GAETANE,F
GAETANO,M
GAFAR,M
GAGE,M
GAIA,F
GAIL,F
GAILA,F
GAIUS,M
GAJA,F
GAL,F
GALA,F
GALADRIEL,F
GALAHAD,M
GALAL,M
GALEN,M
GALIA,F
GALILA,F
GALINA,F
GALL,M
GALLAGHER,M
GALLUS,M
GALYA,F
GAMAL,M
GAMALIEL,M
GAMIL,M
GAMILA,F
GANESH,M
GANESHA,M
GARBHÁN,M
GARDENIA,F
GARETH,M
GAREY,M
GARFIELD,M
GARLAND,M
GARNETT,F
GARNETTE,F
GARRET,M
GARRETT,M
GARRICK,M
GARRY,M
GARSHA,M
GARTH,M
GARVAN,M
GARY,M
GASPAR,M
GÁSPÁR,M
GASPARD,M
GASPARE,M
GASPARO,M
GASPER,M
GASTON,M
GATHBIYYA,F
GAUHAR,F
GAURI,F
GAUTAM,M
GAUTAMA,M
GAUTIER,M
GAVIN,M
GAVINO,M
GAVREL,M
GAVRIIL,M
GAVRIL,M
GAWAHIR,F
GAWAIN,M
GAWDAT,M
GAWEL,M
GAY,F
GAYE,F
GAYELORD,M
GAYLA,F
GAYLE,F
GAYLENE,F
GAYLORD,M
GAYNELL,F
GAYNELLE,F
GAYNOR,F
GAZBIYYA,F
GAZSI,M
GBEMISOLA,F
GEARALT,M
GEARLDINE,F
GEARÓID,M
GEBBERT,M
GEBHARD,M
GEENA,F
GEERT,M
GEFFREY,M
GELLÉRT,M
GELTRUDE,F
GEMA,F
GEMARIAH,M
GEMINI,M
GEMMA,F
GENA,F
GENARO,M
GENE,M
GENESIS,F
GENETTE,F
GENEVA,F
GENEVIE,F
GENEVIEVE,F
GENEVIÈVE,F
GENEVIVE,F
GENEVRA,F
GENGHIS,M
GENIA,F
GENIE,F
GENISTA,F
GENNA,F
GENNADI,M
GENNADIUS,M
GENNADIY,M
GENNADY,M
GENNARO,M
GENNIE,F
GENNY,F
GENOVEFFA,F
GENOVEVA,F
GEOFF,M
GEOFFREY,M
GEOFFROI,M
GEORDIE,M
GEORG,M
GEORGANN,F
GEORGE,M
GEORGEANN,F
GEORGEANNA,F
GEORGENE,F
GEORGES,M
GEORGETA,F
GEORGETTA,F
GEORGETTE,F
GEORGI,M
GEORGIA,F
GEORGIANA,F
GEORGIANN,F
GEORGIANNA,F
GEORGIANNE,F
GEORGINA,F
GEORGINE,F
GEORGIOS,M
GEORGIY,M
GEORGO,M
GERAINT,M
GERALD,M
GÉRALD,M
GERALDINE,F
GERALDO,M
GERALLT,M
GERALYN,F
GERARD,M
GÉRARD,M
GERARDO,M
GERASIM,M
GERASIMOS,M
GÉRAUD,M
GERBEN,M
GERD,F
GERDA,F
GEREON,M
GERFRIED,M
GERGELY,M
GERGÕ,M
GERHARD,M
GERHARDT,M
GERHOLD,M
GERI,F
GERLACH,M
GERLINDE,F
GERMAIN,M
GERMAINE,F
GERMAN,M
GERMANO,M
GERNOT,M
GEROLAMO,M
GEROLT,M
GERONIMO,M
GERONTIUS,M
GERRARD,M
GERRI,F
GERRIT,M
GERRY,M
GERSHOM,M
GERSHON,M
GERT,M
GERTHA,F
GERTIE,F
GERTRAUD,F
GERTRUD,F
GERTRÚD,F
GERTRUDE,F
GERTRUDES,F
GERTRUDIS,F
GERTRUIDA,F
GERTUDE,F
GERVAIS,M
GERVAISE,M
GERVAS,M
GERVASE,M
GERVASIO,M
GERVASIUS,M
GERWULF,M
GETHIN,M
GETHSEMANE,F
GÉZA,M
GHADA,F
GHADIR,F
GHALIB,M
GHALIYA,F
GHASSAN,M
GHAYTH,M
GHEORGHE,M
GHISLAIN,M
GHISLAINE,F
GHUFRAN,F
GIA,F
GIACHETTA,F
GIACINTA,F
GIACINTO,M
GIACOBBE,M
GIACOMO,M
GIADA,F
GIAMBATTISTA,M
GIAMPAOLO,M
GIAMPIERO,M
GIANCARLO,M
GIANFRANCO,M
GIANLUCA,M
GIANLUIGI,M
GIANMARCO,M
GIANMARIA,M
GIANNA,F
GIANNI,M
GIANNINO,M
GIANPAOLO,M
GIANPIERO,M
GIB,M
GIDEON,M
GIDGET,F
GIEDRE,F
GIEDRIUS,M
GIFFARD,M
GIGI,F
GIJS,M
GIJSBERT,M
GIL,M
GILAD,M
GILAH,F
GILBERT,M
GILBERTA,F
GILBERTE,F
GILBERTINE,F
GILBERTO,M
GILCHRIST,M
GILDA,F
GILES,M
GILL,M
GILLES,M
GILLESPIE,M
GILLIAN,F
GILLIS,M
GILMA,F
GILROY,M
GINA,F
GINETTE,F
GINEVRA,F
GINGER,F
GINNIE,F
GINNY,F
GINO,M
GINTARAS,M
GINTARE,F
GIOACCHINO,M
GIOACHINO,M
GIOCONDA,F
GIORDANO,M
GIORGIA,F
GIORGINA,F
GIORGINO,M
GIORGIO,M
GIOSETTA,F
GIOSUÈ,M
GIOVANNA,F
GIOVANNETTA,F
GIOVANNI,M
GIRALDO,M
GIRISH,M
GIROLAMO,M
GISA,F
GISBERT,M
GISELA,F
GISELE,F
GISÈLE,F
GISELLA,F
GISELLE,F
GISSELLE,F
GITA,F
GITHA,F
GITTA,F
GITTAN,F
GITTEL,F
GIUDITTA,F
GIULIA,F
GIULIANA,F
GIULIANO,M
GIULIETTA,F
GIULIO,M
GIUSEPPE,M
GIUSEPPINA,F
GIUSTINA,F
GIUSTINO,M
GIZELLA,F
GIZI,F
GJERGJ,M
GJON,M
GJORD,M
GJURD,M
GLADIS,F
GLADWIN,M
GLADWYN,M
GLADY,F
GLADYS,F
GLANVILLE,M
GLAUCIO,M
GLAW,M
GLAYDS,F
GLEB,M
GLEN,M
GLENDA,F
GLENDORA,F
GLENDOWER,M
GLENICE,F
GLENN,M
GLENNA,F
GLENNIE,F
GLENNIS,F
GLENYS,F
GLINDA,F
GLORIA,F
GLORINDA,F
GLORY,F
GLUKEL,F
GLYKERIA,F
GLYN,M
GLYNDA,F
GLYNDWR,M
GLYNIS,F
GLYNN,M
GNAEUS,M
GOBÁN,M
GOBIND,M
GOBINET,F
GOBNAIT,F
GOBNATA,F
GOBNET,F
GODDARD,M
GODELIEVE,M
GODFREY,M
GODFRIED,M
GODIVA,F
GODOFREDO,M
GODRIC,M
GODWIN,M
GOFFREDO,M
GOFRAIDH,M
GOIBNIU,M
GÖKER,M
GOLDA,F
GOLDEN,F
GOLDIE,F
GOLIATH,M
GOMER,M
GONCA,F
GONÇALO,M
GONZALO,M
GOODWIN,M
GOPAL,M
GORAIDH,M
GORAN,M
GÖRAN,M
GORD,M
GORDANA,F
GORDEN,M
GORDON,M
GORE,M
GORETTI,F
GORKA,M
GORMLAITH,F
GORO,M
GORONWY,M
GOSSE,M
GÖSTA,M
GOTAM,M
GOTTFRID,M
GOTTFRIED,M
GOTTHARD,M
GOTTHILF,M
GOTTHOLD,M
GOTTLIEB,M
GOTTSCHALK,M
GOVAD,M
GOVANNON,M
GOVIND,M
GOWRI,F
GOYATHLAY,M
GRAÇA,F
GRACE,F
GRACIA,F
GRACIANO,M
GRACIE,F
GRACIELA,F
GRACILIA,F
GRACJA,F
GRADY,M
GRAEME,M
GRAHAM,M
GRAHAME,M
GRAIG,M
GRÁINNE,F
GRANIA,F
GRANT,M
GRANVILLE,M
GRANYA,F
GRATIA,F
GRATIAN,M
GRATIEN,M
GRAYCE,F
GRAZIA,F
GRAZIANA,F
GRAZIANO,M
GRAZIELLA,F
GRAZYNA,F
GRÉAGÓIR,M
GREER,F
GREET,F
GREETJE,F
GREG,M
GREGER,M
GREGERS,M
GREGG,M
GRÉGOIRE,M
GREGOR,M
GREGORIA,F
GREGORIO,M
GREGORIOS,M
GREGORY,M
GREIG,M
GRENVILLE,M
GRESHAM,M
GRETA,F
GRETCHEN,F
GRETE,F
GRETEL,F
GRETHE,F
GRETTA,F
GRGUR,M
GRICELDA,F
GRID,F
GRIER,M
GRIFFIN,M
GRIFFITH,M
GRIGOR,M
GRIGORE,M
GRIGORI,M
GRIGORY,M
GRIOGAIR,M
GRISEL,F
GRISELDA,F
GRISHA,M
GRIZEL,F
GRO,F
GRONW,M
GROSVENOR,M
GROVER,M
GRUFFUD,M
GRUFFUDD,M
GRUFFYDD,M
GRUSHA,F
GRWN,M
GRY,F
GRZEGORZ,M
GU_RÚN,F
GUADALUPE,F
GUALTER,M
GUALTIERO,M
GUDA,M
GUDRUN,F
GUENDOLEN,F
GUENEVERE,F
GUERINO,M
GUGLIELMO,M
GUIDO,M
GUIFRÉ,M
GUILHERME,M
GUILLAUME,M
GUILLEM,M
GUILLERMINA,F
GUILLERMO,M
GUINEVERE,F
GUIOMAR,M
GUISCARD,M
GUL,F
GÜL,F
GULBAHAR,F
GÜLBAHAR,F
GULISTAN,F
GÜLISTAN,F
GULL,F
GULZAR,M
GUNDA,F
GUNDULA,F
GUNHILD,F
GUNHILDA,F
GUNILLA,F
GUNNAR,M
GUNNE,M
GUNNHILD,F
GUNNVOR,F
GUNTER,M
GÜNTER,M
GUNTHER,M
GÜNTHER,M
GUNTRAM,M
GUNVOR,F
GUS,M
GUSSIE,F
GUSTA,F
GUSTAF,M
GUSTAV,M
GUSTAVE,M
GUSTAVO,M
GUSZTÁV,M
GUTO,M
GUTXI,M
GUY,M
GWALLTER,M
GWANDOYA,M
GWAWR,F
GWEN,F
GWENAELLE,F
GWENDA,F
GWENDOLEN,F
GWENDOLINE,F
GWENDOLYN,F
GWENETH,F
GWENEVERE,F
GWENFREWI,F
GWENLLIAN,F
GWENN,F
GWENNETH,F
GWENYTH,F
GWIL,M
GWILHERM,M
GWILIM,M
GWILLYM,M
GWILYM,M
GWLADUS,F
GWRTHEYRN,M
GWYNEDD,F
GWYNEIRA,F
GWYNETH,F
GWYNFOR,M
GWYNN,M
GWYTHYR,M
GYLES,M
GYNETH,F
GYÖNGYI,F
GYÖRGY,M
GYÖRGYI,F
GYÖRGYIKE,F
GYÖZÖ,M
GYPSY,F
GYTHA,F
GYULA,M
GYURI,M
HA,F
HAAKON,M
HABACUC,M
HABAKKUK,M
HABIB,M
HABIBA,F
HACHIRO,M
HADAR,F
HADASSAH,F
HADES,M
HADEWYCH,F
HADI,M
HADIL,F
HADJARA,F
